Año_mes,Celula,Asesor,0021_meta,0022_ventas,0031_ventas_mismo_mes,0032_ventas_mes_anterior,0033_ventas_0_a_100,0024_seg_atrasados,0025_seg_abiertos,0026_descartes_totales,0027_seg_creados_mismo_mes,0028_descartes_mismo_mes,00291_descartes_dia,00292_avg_seg_creados_dia,0023_%_cumplimiento,0045_%_Efectividad_SQL,0044_%_Ventas_mercadeo,0041_%_Ventas_leads_mes,0042_%_Ventas_leads_mes_anterior,0043_%_Ventas_leads_cero_a_cien,0029_%_descarte_mismo_mes,Año,numero_mes,nombre_mes
202107,DG3,A98,55.0,40.0,22.0,6.0,6.0,0.0,30.0,46.0,67.0,24.0,0.0,3.4,0.7273,0.3284,0.7,0.55,0.15,0.15,0.3582,2021,7,julio
202107,DG3,A108,55.0,36.0,14.0,6.0,5.0,0.0,30.0,47.0,52.0,21.0,0.0,2.6,0.6545,0.2692,0.5556,0.3889,0.1667,0.1389,0.4038,2021,7,julio
202107,DG4,A21,55.0,33.0,14.0,1.0,6.0,1.0,28.0,61.0,79.0,47.0,0.0,4.0,0.6,0.1772,0.4545,0.4242,0.0303,0.1818,0.5949,2021,7,julio
202107,DG4,A25,55.0,28.0,16.0,5.0,7.0,0.0,48.0,76.0,66.0,34.0,1.0,3.3,0.5091,0.2424,0.75,0.5714,0.1786,0.25,0.5152,2021,7,julio
202107,DG4,A39,55.0,31.0,16.0,8.0,9.0,0.0,56.0,104.0,129.0,70.0,2.0,6.5,0.5636,0.124,0.7742,0.5161,0.2581,0.2903,0.5426,2021,7,julio
202107,DG4,A46,39.0,28.0,6.0,1.0,3.0,0.0,39.0,33.0,48.0,22.0,2.0,2.4,0.7179,0.125,0.25,0.2143,0.0357,0.1071,0.4583,2021,7,julio
202107,DG4,A77,55.0,29.0,18.0,3.0,9.0,0.0,37.0,46.0,70.0,27.0,2.0,3.5,0.5273,0.2571,0.7241,0.6207,0.1034,0.3103,0.3857,2021,7,julio
202107,DG4,A81,55.0,32.0,20.0,6.0,10.0,0.0,49.0,50.0,78.0,29.0,0.0,3.9,0.5818,0.2564,0.8125,0.625,0.1875,0.3125,0.3718,2021,7,julio
202107,DG4,A82,20.0,18.0,14.0,0.0,6.0,6.0,84.0,113.0,154.0,66.0,0.0,7.7,0.9,0.0909,0.7778,0.7778,0.0,0.3333,0.4286,2021,7,julio
202107,DG4,A83,55.0,35.0,21.0,6.0,8.0,0.0,51.0,86.0,108.0,52.0,0.0,5.4,0.6364,0.1944,0.7714,0.6,0.1714,0.2286,0.4815,2021,7,julio
202107,DG4,A84,39.0,34.0,13.0,4.0,7.0,2.0,43.0,31.0,52.0,13.0,1.0,2.6,0.8718,0.25,0.5,0.3824,0.1176,0.2059,0.25,2021,7,julio
202107,DG4,A110,55.0,46.0,9.0,6.0,6.0,0.0,61.0,55.0,61.0,22.0,0.0,3.1,0.8364,0.1475,0.3261,0.1957,0.1304,0.1304,0.3607,2021,7,julio
202107,DG5,A3,55.0,25.0,11.0,1.0,7.0,0.0,14.0,59.0,52.0,31.0,0.0,2.6,0.4545,0.2115,0.48,0.44,0.04,0.28,0.5962,2021,7,julio
202107,DG5,A13,55.0,34.0,10.0,4.0,6.0,1.0,30.0,79.0,79.0,47.0,3.0,4.0,0.6182,0.1266,0.4118,0.2941,0.1176,0.1765,0.5949,2021,7,julio
202107,DG5,A34,55.0,34.0,17.0,6.0,5.0,1.0,34.0,43.0,56.0,24.0,0.0,2.8,0.6182,0.3036,0.6765,0.5,0.1765,0.1471,0.4286,2021,7,julio
202107,DG5,A36,55.0,35.0,27.0,2.0,13.0,0.0,26.0,71.0,92.0,40.0,0.0,4.6,0.6364,0.2935,0.8286,0.7714,0.0571,0.3714,0.4348,2021,7,julio
202107,DG5,A49,55.0,20.0,9.0,1.0,3.0,2.0,28.0,44.0,42.0,22.0,0.0,2.1,0.3636,0.2143,0.5,0.45,0.05,0.15,0.5238,2021,7,julio
202107,DG5,A50,39.0,19.0,12.0,2.0,2.0,9.0,24.0,22.0,41.0,11.0,0.0,2.1,0.4872,0.2927,0.7368,0.6316,0.1053,0.1053,0.2683,2021,7,julio
202107,DG5,A55,55.0,42.0,13.0,2.0,7.0,2.0,37.0,38.0,48.0,19.0,0.0,2.4,0.7636,0.2708,0.3571,0.3095,0.0476,0.1667,0.3958,2021,7,julio
202107,DG5,A64,55.0,31.0,14.0,3.0,4.0,0.0,15.0,81.0,75.0,53.0,0.0,3.8,0.5636,0.1867,0.5484,0.4516,0.0968,0.129,0.7067,2021,7,julio
202107,DG5,A79,55.0,36.0,16.0,3.0,9.0,14.0,38.0,68.0,35.0,5.0,0.0,1.8,0.6545,0.4571,0.5278,0.4444,0.0833,0.25,0.1429,2021,7,julio
202107,DG5,A80,55.0,19.0,12.0,0.0,4.0,0.0,26.0,61.0,54.0,34.0,0.0,2.7,0.3455,0.2222,0.6316,0.6316,0.0,0.2105,0.6296,2021,7,julio
202107,DG5,A99,55.0,26.0,10.0,0.0,7.0,4.0,27.0,54.0,43.0,26.0,0.0,2.2,0.4727,0.2326,0.3846,0.3846,0.0,0.2692,0.6047,2021,7,julio
202107,DG5,A111,28.0,30.0,12.0,4.0,3.0,4.0,52.0,20.0,30.0,8.0,0.0,1.5,1.0714,0.4,0.5333,0.4,0.1333,0.1,0.2667,2021,7,julio
202107,DG6,A6,55.0,40.0,12.0,7.0,7.0,0.0,26.0,23.0,34.0,11.0,0.0,1.7,0.7273,0.3529,0.475,0.3,0.175,0.175,0.3235,2021,7,julio
202107,DG6,A22,55.0,46.0,24.0,3.0,6.0,0.0,63.0,40.0,92.0,28.0,0.0,4.6,0.8364,0.2609,0.587,0.5217,0.0652,0.1304,0.3043,2021,7,julio
202107,DG6,A24,55.0,33.0,22.0,3.0,6.0,0.0,16.0,86.0,110.0,73.0,2.0,5.5,0.6,0.2,0.7576,0.6667,0.0909,0.1818,0.6636,2021,7,julio
202107,DG6,A41,55.0,26.0,12.0,3.0,4.0,0.0,33.0,40.0,35.0,8.0,0.0,1.8,0.4727,0.3429,0.5769,0.4615,0.1154,0.1538,0.2286,2021,7,julio
202107,DG6,A48,55.0,52.0,22.0,14.0,6.0,0.0,35.0,39.0,77.0,28.0,0.0,3.9,0.9455,0.2857,0.6923,0.4231,0.2692,0.1154,0.3636,2021,7,julio
202107,DG6,A52,20.0,10.0,8.0,1.0,4.0,0.0,27.0,79.0,71.0,51.0,0.0,3.6,0.5,0.1127,0.9,0.8,0.1,0.4,0.7183,2021,7,julio
202107,DG6,A56,55.0,33.0,12.0,6.0,3.0,1.0,54.0,58.0,58.0,17.0,1.0,2.9,0.6,0.2069,0.5455,0.3636,0.1818,0.0909,0.2931,2021,7,julio
202107,DG6,A65,55.0,36.0,24.0,5.0,10.0,0.0,22.0,77.0,64.0,23.0,0.0,3.2,0.6545,0.375,0.8056,0.6667,0.1389,0.2778,0.3594,2021,7,julio
202107,DG6,A75,55.0,34.0,14.0,5.0,5.0,0.0,37.0,66.0,45.0,19.0,0.0,2.3,0.6182,0.3111,0.5588,0.4118,0.1471,0.1471,0.4222,2021,7,julio
202107,DG6,A89,55.0,39.0,12.0,1.0,4.0,3.0,25.0,44.0,30.0,10.0,0.0,1.5,0.7091,0.4,0.3333,0.3077,0.0256,0.1026,0.3333,2021,7,julio
202107,DG6,A103,55.0,20.0,17.0,2.0,9.0,2.0,30.0,40.0,40.0,11.0,2.0,2.0,0.3636,0.425,0.95,0.85,0.1,0.45,0.275,2021,7,julio
202107,DG6,A109,55.0,33.0,16.0,11.0,2.0,2.0,55.0,46.0,45.0,1.0,0.0,2.3,0.6,0.3556,0.8182,0.4848,0.3333,0.0606,0.0222,2021,7,julio
202106,DG1,A1,55.0,19.0,11.0,1.0,7.0,5.0,45.0,85.0,99.0,58.0,0.0,5.0,0.3455,0.1111,0.6316,0.5789,0.0526,0.3684,0.5859,2021,6,junio
202106,DG1,A7,55.0,39.0,19.0,1.0,12.0,1.0,13.0,177.0,82.0,51.0,17.0,4.1,0.7091,0.2317,0.5128,0.4872,0.0256,0.3077,0.622,2021,6,junio
202106,DG1,A8,55.0,27.0,2.0,4.0,1.0,0.0,43.0,55.0,37.0,20.0,1.0,1.9,0.4909,0.0541,0.2222,0.0741,0.1481,0.037,0.5405,2021,6,junio
202106,DG1,A19,55.0,50.0,13.0,6.0,5.0,39.0,37.0,139.0,100.0,56.0,2.0,5.0,0.9091,0.13,0.38,0.26,0.12,0.1,0.56,2021,6,junio
202106,DG1,A21,55.0,46.0,17.0,3.0,8.0,6.0,30.0,238.0,94.0,57.0,3.0,4.7,0.8364,0.1809,0.4348,0.3696,0.0652,0.1739,0.6064,2021,6,junio
202106,DG1,A26,55.0,42.0,10.0,3.0,4.0,15.0,42.0,187.0,43.0,14.0,2.0,2.2,0.7636,0.2326,0.3095,0.2381,0.0714,0.0952,0.3256,2021,6,junio
202106,DG1,A37,55.0,38.0,7.0,0.0,5.0,16.0,69.0,139.0,64.0,10.0,0.0,3.2,0.6909,0.1094,0.1842,0.1842,0.0,0.1316,0.1562,2021,6,junio
202106,DG1,A44,55.0,38.0,17.0,7.0,4.0,9.0,53.0,127.0,69.0,21.0,1.0,3.5,0.6909,0.2464,0.6316,0.4474,0.1842,0.1053,0.3043,2021,6,junio
202106,DG1,A57,55.0,31.0,8.0,8.0,3.0,15.0,63.0,133.0,48.0,1.0,0.0,2.4,0.5636,0.1667,0.5161,0.2581,0.2581,0.0968,0.0208,2021,6,junio
202106,DG1,A68,55.0,37.0,11.0,3.0,5.0,8.0,41.0,254.0,91.0,60.0,0.0,4.6,0.6727,0.1209,0.3784,0.2973,0.0811,0.1351,0.6593,2021,6,junio
202106,DG1,A71,55.0,48.0,27.0,4.0,15.0,0.0,58.0,247.0,100.0,20.0,0.0,5.0,0.8727,0.27,0.6458,0.5625,0.0833,0.3125,0.2,2021,6,junio
202106,DG1,A77,55.0,36.0,14.0,6.0,6.0,27.0,35.0,46.0,51.0,24.0,2.0,2.6,0.6545,0.2745,0.5556,0.3889,0.1667,0.1667,0.4706,2021,6,junio
202106,DG1,A97,55.0,48.0,14.0,3.0,7.0,0.0,14.0,195.0,61.0,35.0,1.0,3.1,0.8727,0.2295,0.3542,0.2917,0.0625,0.1458,0.5738,2021,6,junio
202106,DG1,A108,55.0,36.0,13.0,4.0,8.0,0.0,38.0,112.0,76.0,44.0,4.0,3.8,0.6545,0.1711,0.4722,0.3611,0.1111,0.2222,0.5789,2021,6,junio
202106,DG2,A11,55.0,29.0,18.0,4.0,7.0,1.0,19.0,69.0,73.0,39.0,2.0,3.7,0.5273,0.2466,0.7586,0.6207,0.1379,0.2414,0.5342,2021,6,junio
202106,DG2,A23,55.0,66.0,20.0,3.0,7.0,0.0,69.0,223.0,72.0,20.0,2.0,3.6,1.2,0.2778,0.3485,0.303,0.0455,0.1061,0.2778,2021,6,junio
202106,DG2,A29,55.0,17.0,11.0,4.0,4.0,2.0,46.0,102.0,80.0,42.0,1.0,4.0,0.3091,0.1375,0.8824,0.6471,0.2353,0.2353,0.525,2021,6,junio
202106,DG2,A34,55.0,41.0,19.0,4.0,6.0,0.0,35.0,206.0,64.0,26.0,1.0,3.2,0.7455,0.2969,0.561,0.4634,0.0976,0.1463,0.4062,2021,6,junio
202106,DG2,A38,55.0,63.0,24.0,4.0,14.0,2.0,47.0,188.0,71.0,19.0,2.0,3.6,1.1455,0.338,0.4444,0.381,0.0635,0.2222,0.2676,2021,6,junio
202106,DG2,A45,55.0,58.0,40.0,7.0,24.0,0.0,39.0,271.0,84.0,14.0,7.0,4.2,1.0545,0.4762,0.8103,0.6897,0.1207,0.4138,0.1667,2021,6,junio
202106,DG2,A49,55.0,30.0,7.0,11.0,3.0,27.0,37.0,56.0,42.0,20.0,1.0,2.1,0.5455,0.1667,0.6,0.2333,0.3667,0.1,0.4762,2021,6,junio
202106,DG2,A51,55.0,10.0,4.0,1.0,2.0,0.0,57.0,25.0,31.0,8.0,1.0,1.6,0.1818,0.129,0.5,0.4,0.1,0.2,0.2581,2021,6,junio
202106,DG2,A62,55.0,45.0,4.0,1.0,2.0,7.0,86.0,160.0,41.0,5.0,1.0,2.1,0.8182,0.0976,0.1111,0.0889,0.0222,0.0444,0.122,2021,6,junio
202106,DG2,A93,55.0,40.0,13.0,4.0,5.0,1.0,41.0,212.0,72.0,34.0,4.0,3.6,0.7273,0.1806,0.425,0.325,0.1,0.125,0.4722,2021,6,junio
202106,DG2,A95,55.0,57.0,26.0,6.0,10.0,0.0,92.0,115.0,131.0,55.0,0.0,6.6,1.0364,0.1985,0.5614,0.4561,0.1053,0.1754,0.4198,2021,6,junio
202106,DG2,A96,55.0,19.0,7.0,2.0,4.0,4.0,19.0,51.0,42.0,27.0,2.0,2.1,0.3455,0.1667,0.4737,0.3684,0.1053,0.2105,0.6429,2021,6,junio
202106,DG2,A101,55.0,41.0,13.0,2.0,4.0,12.0,52.0,200.0,89.0,44.0,2.0,4.5,0.7455,0.1461,0.3659,0.3171,0.0488,0.0976,0.4944,2021,6,junio
202106,DG2,A104,55.0,14.0,7.0,2.0,3.0,0.0,40.0,116.0,84.0,52.0,1.0,4.2,0.2545,0.0833,0.6429,0.5,0.1429,0.2143,0.619,2021,6,junio
202106,DG2,A107,13.0,13.0,8.0,0.0,5.0,16.0,15.0,53.0,79.0,53.0,0.0,4.0,1.0,0.1013,0.6154,0.6154,0.0,0.3846,0.6709,2021,6,junio
202106,DG3,A6,55.0,50.0,9.0,5.0,2.0,1.0,29.0,203.0,53.0,29.0,2.0,2.7,0.9091,0.1698,0.28,0.18,0.1,0.04,0.5472,2021,6,junio
202106,DG3,A14,55.0,19.0,8.0,0.0,5.0,0.0,12.0,212.0,43.0,26.0,0.0,2.2,0.3455,0.186,0.4211,0.4211,0.0,0.2632,0.6047,2021,6,junio
202106,DG3,A15,55.0,46.0,17.0,4.0,5.0,0.0,39.0,194.0,75.0,37.0,12.0,3.8,0.8364,0.2267,0.4565,0.3696,0.087,0.1087,0.4933,2021,6,junio
202106,DG3,A36,55.0,59.0,30.0,5.0,19.0,2.0,26.0,231.0,87.0,31.0,2.0,4.4,1.0727,0.3448,0.5932,0.5085,0.0847,0.322,0.3563,2021,6,junio
202106,DG3,A39,55.0,32.0,17.0,3.0,6.0,0.0,46.0,59.0,74.0,32.0,6.0,3.7,0.5818,0.2297,0.625,0.5312,0.0938,0.1875,0.4324,2021,6,junio
202106,DG3,A48,55.0,59.0,16.0,18.0,2.0,1.0,50.0,162.0,66.0,14.0,1.0,3.3,1.0727,0.2424,0.5763,0.2712,0.3051,0.0339,0.2121,2021,6,junio
202106,DG3,A50,55.0,36.0,17.0,4.0,6.0,0.0,29.0,61.0,63.0,29.0,3.0,3.2,0.6545,0.2698,0.5833,0.4722,0.1111,0.1667,0.4603,2021,6,junio
202106,DG3,A59,13.0,3.0,3.0,0.0,1.0,2.0,11.0,58.0,69.0,57.0,2.0,3.5,0.2308,0.0435,1.0,1.0,0.0,0.3333,0.8261,2021,6,junio
202106,DG3,A72,13.0,4.0,3.0,0.0,1.0,21.0,37.0,6.0,41.0,6.0,0.0,2.1,0.3077,0.0732,0.75,0.75,0.0,0.25,0.1463,2021,6,junio
202106,DG3,A73,55.0,36.0,10.0,3.0,2.0,1.0,14.0,174.0,41.0,25.0,4.0,2.1,0.6545,0.2439,0.3611,0.2778,0.0833,0.0556,0.6098,2021,6,junio
202106,DG3,A85,55.0,39.0,6.0,3.0,4.0,0.0,51.0,186.0,64.0,39.0,0.0,3.2,0.7091,0.0938,0.2308,0.1538,0.0769,0.1026,0.6094,2021,6,junio
202106,DG3,A89,55.0,46.0,13.0,2.0,7.0,1.0,47.0,118.0,46.0,15.0,3.0,2.3,0.8364,0.2826,0.3261,0.2826,0.0435,0.1522,0.3261,2021,6,junio
202106,DG3,A98,55.0,52.0,20.0,6.0,14.0,0.0,40.0,192.0,56.0,19.0,5.0,2.8,0.9455,0.3571,0.5,0.3846,0.1154,0.2692,0.3393,2021,6,junio
202106,DG3,A103,55.0,27.0,12.0,9.0,7.0,2.0,39.0,64.0,56.0,27.0,2.0,2.8,0.4909,0.2143,0.7778,0.4444,0.3333,0.2593,0.4821,2021,6,junio
202106,DG3,A112,55.0,59.0,25.0,2.0,15.0,0.0,55.0,104.0,92.0,32.0,3.0,4.6,1.0727,0.2717,0.4576,0.4237,0.0339,0.2542,0.3478,2021,6,junio
202106,DG4,A25,55.0,29.0,10.0,8.0,6.0,0.0,69.0,53.0,58.0,23.0,0.0,2.9,0.5273,0.1724,0.6207,0.3448,0.2759,0.2069,0.3966,2021,6,junio
202106,DG4,A28,55.0,26.0,4.0,1.0,2.0,0.0,11.0,45.0,38.0,20.0,2.0,1.9,0.4727,0.1053,0.1923,0.1538,0.0385,0.0769,0.5263,2021,6,junio
202106,DG4,A46,55.0,34.0,14.0,3.0,5.0,0.0,32.0,197.0,68.0,35.0,6.0,3.4,0.6182,0.2059,0.5,0.4118,0.0882,0.1471,0.5147,2021,6,junio
202106,DG4,A64,55.0,36.0,11.0,2.0,3.0,0.0,23.0,46.0,62.0,33.0,2.0,3.1,0.6545,0.1774,0.3611,0.3056,0.0556,0.0833,0.5323,2021,6,junio
202106,DG4,A78,55.0,34.0,11.0,2.0,5.0,0.0,27.0,49.0,45.0,19.0,0.0,2.3,0.6182,0.2444,0.3824,0.3235,0.0588,0.1471,0.4222,2021,6,junio
202106,DG4,A79,55.0,29.0,22.0,3.0,7.0,1.0,103.0,80.0,46.0,2.0,0.0,2.3,0.5273,0.4783,0.8621,0.7586,0.1034,0.2414,0.0435,2021,6,junio
202106,DG4,A81,55.0,29.0,16.0,4.0,10.0,2.0,45.0,171.0,67.0,20.0,6.0,3.4,0.5273,0.2388,0.6897,0.5517,0.1379,0.3448,0.2985,2021,6,junio
202106,DG4,A82,13.0,8.0,6.0,0.0,5.0,2.0,48.0,61.0,96.0,54.0,2.0,4.8,0.6154,0.0625,0.75,0.75,0.0,0.625,0.5625,2021,6,junio
202106,DG4,A83,55.0,37.0,21.0,4.0,9.0,0.0,40.0,76.0,81.0,32.0,4.0,4.1,0.6727,0.2593,0.6757,0.5676,0.1081,0.2432,0.3951,2021,6,junio
202106,DG4,A84,55.0,29.0,9.0,4.0,2.0,0.0,46.0,244.0,69.0,41.0,1.0,3.5,0.5273,0.1304,0.4483,0.3103,0.1379,0.069,0.5942,2021,6,junio
202106,DG4,A91,55.0,22.0,8.0,2.0,3.0,9.0,40.0,70.0,53.0,27.0,1.0,2.7,0.4,0.1509,0.4545,0.3636,0.0909,0.1364,0.5094,2021,6,junio
202106,DG4,A99,55.0,30.0,12.0,1.0,8.0,6.0,42.0,159.0,55.0,24.0,2.0,2.8,0.5455,0.2182,0.4333,0.4,0.0333,0.2667,0.4364,2021,6,junio
202106,DG4,A110,55.0,48.0,16.0,4.0,9.0,0.0,48.0,161.0,43.0,7.0,1.0,2.2,0.8727,0.3721,0.4167,0.3333,0.0833,0.1875,0.1628,2021,6,junio
202106,DG4,A111,55.0,32.0,16.0,5.0,5.0,7.0,63.0,134.0,74.0,32.0,2.0,3.7,0.5818,0.2162,0.6562,0.5,0.1562,0.1562,0.4324,2021,6,junio
202106,DG6,A3,55.0,18.0,8.0,3.0,4.0,1.0,29.0,209.0,80.0,50.0,3.0,4.0,0.3273,0.1,0.6111,0.4444,0.1667,0.2222,0.625,2021,6,junio
202106,DG6,A13,30.0,8.0,3.0,3.0,1.0,1.0,39.0,224.0,68.0,34.0,2.0,3.4,0.2667,0.0441,0.75,0.375,0.375,0.125,0.5,2021,6,junio
202106,DG6,A16,55.0,42.0,22.0,5.0,11.0,44.0,100.0,223.0,108.0,49.0,1.0,5.4,0.7636,0.2037,0.6429,0.5238,0.119,0.2619,0.4537,2021,6,junio
202106,DG6,A22,55.0,41.0,12.0,5.0,8.0,0.0,35.0,236.0,86.0,50.0,4.0,4.3,0.7455,0.1395,0.4146,0.2927,0.122,0.1951,0.5814,2021,6,junio
202106,DG6,A24,33.0,21.0,3.0,0.0,0.0,2.0,11.0,174.0,33.0,21.0,1.0,1.7,0.6364,0.0909,0.1429,0.1429,0.0,0.0,0.6364,2021,6,junio
202106,DG6,A41,55.0,28.0,6.0,3.0,2.0,3.0,62.0,97.0,97.0,53.0,3.0,4.9,0.5091,0.0619,0.3214,0.2143,0.1071,0.0714,0.5464,2021,6,junio
202106,DG6,A52,13.0,15.0,11.0,0.0,4.0,18.0,33.0,54.0,102.0,54.0,0.0,5.1,1.1538,0.1078,0.7333,0.7333,0.0,0.2667,0.5294,2021,6,junio
202106,DG6,A54,13.0,2.0,2.0,0.0,0.0,0.0,65.0,49.0,69.0,49.0,17.0,3.5,0.1538,0.029,1.0,1.0,0.0,0.0,0.7101,2021,6,junio
202106,DG6,A55,55.0,34.0,11.0,4.0,3.0,0.0,39.0,210.0,91.0,61.0,0.0,4.6,0.6182,0.1209,0.4412,0.3235,0.1176,0.0882,0.6703,2021,6,junio
202106,DG6,A56,55.0,48.0,12.0,5.0,6.0,1.0,66.0,205.0,91.0,41.0,0.0,4.6,0.8727,0.1319,0.3542,0.25,0.1042,0.125,0.4505,2021,6,junio
202106,DG6,A65,28.0,24.0,12.0,4.0,10.0,1.0,48.0,43.0,49.0,12.0,0.0,2.5,0.8571,0.2449,0.6667,0.5,0.1667,0.4167,0.2449,2021,6,junio
202106,DG6,A75,55.0,41.0,11.0,4.0,8.0,0.0,65.0,183.0,114.0,72.0,8.0,5.7,0.7455,0.0965,0.3659,0.2683,0.0976,0.1951,0.6316,2021,6,junio
202106,DG6,A80,28.0,8.0,2.0,2.0,0.0,9.0,35.0,64.0,41.0,30.0,0.0,2.1,0.2857,0.0488,0.5,0.25,0.25,0.0,0.7317,2021,6,junio
202106,DG6,A109,55.0,28.0,9.0,4.0,5.0,3.0,85.0,213.0,78.0,28.0,0.0,3.9,0.5091,0.1154,0.4643,0.3214,0.1429,0.1786,0.359,2021,6,junio
202105,DG1,A1,50.0,22.0,13.0,1.0,9.0,2.0,23.0,72.0,58.0,39.0,12.0,2.9,0.44,0.2241,0.6364,0.5909,0.0455,0.4091,0.6724,2021,5,mayo
202105,DG1,A8,50.0,37.0,13.0,6.0,7.0,18.0,63.0,30.0,51.0,7.0,0.0,2.6,0.74,0.2549,0.5135,0.3514,0.1622,0.1892,0.1373,2021,5,mayo
202105,DG1,A19,50.0,45.0,14.0,3.0,9.0,32.0,33.0,47.0,56.0,19.0,0.0,2.8,0.9,0.25,0.3778,0.3111,0.0667,0.2,0.3393,2021,5,mayo
202105,DG1,A21,50.0,36.0,10.0,10.0,5.0,30.0,63.0,71.0,94.0,33.0,14.0,4.7,0.72,0.1064,0.5556,0.2778,0.2778,0.1389,0.3511,2021,5,mayo
202105,DG1,A26,50.0,39.0,10.0,3.0,9.0,7.0,39.0,33.0,47.0,20.0,2.0,2.4,0.78,0.2128,0.3333,0.2564,0.0769,0.2308,0.4255,2021,5,mayo
202105,DG1,A37,50.0,12.0,2.0,0.0,2.0,8.0,39.0,24.0,19.0,2.0,0.0,1.0,0.24,0.1053,0.1667,0.1667,0.0,0.1667,0.1053,2021,5,mayo
202105,DG1,A44,50.0,32.0,14.0,3.0,5.0,3.0,43.0,39.0,50.0,12.0,0.0,2.5,0.64,0.28,0.5312,0.4375,0.0938,0.1562,0.24,2021,5,mayo
202105,DG1,A57,50.0,41.0,15.0,1.0,8.0,40.0,61.0,25.0,51.0,9.0,1.0,2.6,0.82,0.2941,0.3902,0.3659,0.0244,0.1951,0.1765,2021,5,mayo
202105,DG1,A67,50.0,35.0,12.0,1.0,6.0,20.0,56.0,26.0,52.0,11.0,0.0,2.6,0.7,0.2308,0.3714,0.3429,0.0286,0.1714,0.2115,2021,5,mayo
202105,DG1,A68,50.0,37.0,14.0,4.0,4.0,14.0,74.0,126.0,151.0,87.0,13.0,7.6,0.74,0.0927,0.4865,0.3784,0.1081,0.1081,0.5762,2021,5,mayo
202105,DG1,A71,50.0,57.0,36.0,12.0,22.0,28.0,82.0,60.0,110.0,9.0,0.0,5.5,1.14,0.3273,0.8421,0.6316,0.2105,0.386,0.0818,2021,5,mayo
202105,DG1,A77,50.0,33.0,18.0,5.0,7.0,20.0,43.0,22.0,49.0,6.0,0.0,2.5,0.66,0.3673,0.697,0.5455,0.1515,0.2121,0.1224,2021,5,mayo
202105,DG1,A97,50.0,39.0,20.0,1.0,13.0,0.0,54.0,51.0,67.0,16.0,0.0,3.4,0.78,0.2985,0.5385,0.5128,0.0256,0.3333,0.2388,2021,5,mayo
202105,DG1,A108,50.0,35.0,11.0,3.0,7.0,0.0,40.0,65.0,62.0,31.0,3.0,3.1,0.7,0.1774,0.4,0.3143,0.0857,0.2,0.5,2021,5,mayo
202105,DG2,A11,50.0,40.0,29.0,3.0,16.0,41.0,20.0,27.0,62.0,13.0,0.0,3.1,0.8,0.4677,0.8,0.725,0.075,0.4,0.2097,2021,5,mayo
202105,DG2,A23,50.0,35.0,11.0,6.0,8.0,0.0,59.0,44.0,68.0,22.0,3.0,3.4,0.7,0.1618,0.4857,0.3143,0.1714,0.2286,0.3235,2021,5,mayo
202105,DG2,A24,50.0,16.0,6.0,0.0,3.0,2.0,20.0,76.0,73.0,53.0,6.0,3.7,0.32,0.0822,0.375,0.375,0.0,0.1875,0.726,2021,5,mayo
202105,DG2,A29,50.0,33.0,23.0,4.0,11.0,2.0,74.0,67.0,109.0,40.0,7.0,5.5,0.66,0.211,0.8182,0.697,0.1212,0.3333,0.367,2021,5,mayo
202105,DG2,A34,50.0,56.0,33.0,3.0,12.0,1.0,33.0,66.0,98.0,44.0,12.0,4.9,1.12,0.3367,0.6429,0.5893,0.0536,0.2143,0.449,2021,5,mayo
202105,DG2,A38,50.0,47.0,22.0,3.0,10.0,7.0,45.0,66.0,91.0,37.0,0.0,4.6,0.94,0.2418,0.5319,0.4681,0.0638,0.2128,0.4066,2021,5,mayo
202105,DG2,A45,50.0,55.0,33.0,4.0,15.0,3.0,54.0,52.0,85.0,23.0,0.0,4.3,1.1,0.3882,0.6727,0.6,0.0727,0.2727,0.2706,2021,5,mayo
202105,DG2,A49,37.0,24.0,13.0,4.0,5.0,36.0,47.0,38.0,63.0,17.0,4.0,3.2,0.6486,0.2063,0.7083,0.5417,0.1667,0.2083,0.2698,2021,5,mayo
202105,DG2,A51,50.0,43.0,10.0,5.0,4.0,5.0,67.0,41.0,51.0,17.0,2.0,2.6,0.86,0.1961,0.3488,0.2326,0.1163,0.093,0.3333,2021,5,mayo
202105,DG2,A62,50.0,58.0,10.0,1.0,5.0,2.0,42.0,64.0,54.0,19.0,3.0,2.7,1.16,0.1852,0.1897,0.1724,0.0172,0.0862,0.3519,2021,5,mayo
202105,DG2,A92,50.0,67.0,16.0,0.0,4.0,0.0,0.0,64.0,49.0,32.0,2.0,2.5,1.34,0.3265,0.2388,0.2388,0.0,0.0597,0.6531,2021,5,mayo
202105,DG2,A95,50.0,44.0,28.0,1.0,13.0,0.0,80.0,102.0,143.0,80.0,10.0,7.2,0.88,0.1958,0.6591,0.6364,0.0227,0.2955,0.5594,2021,5,mayo
202105,DG2,A96,50.0,33.0,8.0,3.0,4.0,7.0,39.0,56.0,72.0,37.0,2.0,3.6,0.66,0.1111,0.3333,0.2424,0.0909,0.1212,0.5139,2021,5,mayo
202105,DG2,A101,50.0,34.0,9.0,4.0,5.0,15.0,44.0,47.0,54.0,18.0,0.0,2.7,0.68,0.1667,0.3824,0.2647,0.1176,0.1471,0.3333,2021,5,mayo
202105,DG2,A104,50.0,55.0,12.0,9.0,7.0,10.0,35.0,39.0,65.0,27.0,0.0,3.3,1.1,0.1846,0.3818,0.2182,0.1636,0.1273,0.4154,2021,5,mayo
